category	file	line	pattern_type	message	code	source_crate
Effect	crates/semantic/examples/semantic_probe.rs	60	DiagnosticCode	EffectViolation	KAIN-EFFECT-0001	semantic
Entangle	crates/check/src/validate.rs	359	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	check
Entangle	crates/error/src/builder.rs	349	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	353	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	357	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	361	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	365	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	369	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/builder.rs	373	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/diagnostic_registry.rs	97	DiagnosticCode	EntangleGeneric	KAIN-ENTANGLE-0001	error
Entangle	crates/error/src/diagnostic_registry.rs	97	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Entangle	crates/error/src/report.rs	712	ErrorKind	Entangle	KAIN-ENTANGLE-XXXX	error
Internal	crates/error/src/chain.rs	97	ErrorKind	Internal	KAIN-INTERNAL-XXXX	error
Internal	crates/error/src/diagnostic_registry.rs	95	DiagnosticCode	InternalGeneric	KAIN-INTERNAL-0001	error
Internal	crates/error/src/diagnostic_registry.rs	95	ErrorKind	Internal	KAIN-INTERNAL-XXXX	error
Internal	crates/error/src/diagnostic_registry.rs	151	DiagnosticCode	InternalGeneric	KAIN-INTERNAL-0001	error
Internal	crates/error/src/diagnostic_registry.rs	153	DiagnosticCode	InternalGeneric	KAIN-INTERNAL-0001	error
Internal	crates/error/src/error.rs	829	ErrorKind	Internal	KAIN-INTERNAL-XXXX	error
Internal	crates/error/src/report.rs	710	ErrorKind	Internal	KAIN-INTERNAL-XXXX	error
Io	crates/error/src/diagnostic_registry.rs	83	DiagnosticCode	IoGeneric	KAIN-IO-0001	error
Io	crates/error/src/diagnostic_registry.rs	83	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	297	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	298	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	430	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	431	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	670	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	761	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/error.rs	818	ErrorKind	Io	KAIN-IO-XXXX	error
Io	crates/error/src/report.rs	707	ErrorKind	Io	KAIN-IO-XXXX	error
Memory	crates/core/src/low_level_memory.rs	66	DiagnosticCode	MemoryLayoutOverflow	KAIN-MEM-0004	core
Memory	crates/core/src/low_level_memory.rs	78	layout_overflow_error	addition	KAIN-MEM-XXXX	core
Memory	crates/core/src/low_level_memory.rs	83	layout_overflow_error	multiplication	KAIN-MEM-XXXX	core
Memory	crates/core/src/low_level_memory.rs	101	layout_overflow_error	signed literal conversion	KAIN-MEM-XXXX	core
Memory	crates/core/src/low_level_memory.rs	494	DiagnosticCode	MemoryUnsupportedBackend	KAIN-MEM-0002	core
Memory	crates/error/src/builder.rs	216	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/builder.rs	220	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/builder.rs	224	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/builder.rs	228	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/diagnostic_registry.rs	94	DiagnosticCode	MemoryLoweringRequired	KAIN-MEM-0001	error
Memory	crates/error/src/diagnostic_registry.rs	94	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/error.rs	823	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/error/src/error.rs	841	DiagnosticCode	MemoryLoweringRequired	KAIN-MEM-0001	error
Memory	crates/error/src/report.rs	705	ErrorKind	Memory	KAIN-MEMORY-XXXX	error
Memory	crates/import/src/c/transformer.rs	149	DiagnosticCode	MemoryLoweringRequired	KAIN-MEM-0001	import
Memory	crates/import/src/c/transformer.rs	2019	DiagnosticCode	MemoryIllegalBitfieldAddress	KAIN-MEM-0003	import
Other	crates/cli/src/kain_launcher.rs	6636	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	cli
Other	crates/fs/src/capabilities.rs	166	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	fs
Other	crates/fs/src/capabilities.rs	182	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/capabilities.rs	199	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/capabilities.rs	218	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/capabilities.rs	298	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/capabilities.rs	309	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/error.rs	27	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	fs
Other	crates/fs/src/error.rs	28	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/error.rs	29	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/error.rs	30	ErrorKind	InvalidInput	KAIN-INVALIDINPUT-XXXX	fs
Other	crates/fs/src/error.rs	31	ErrorKind	NotADirectory	KAIN-NOTADIRECTORY-XXXX	fs
Other	crates/fs/src/error.rs	32	ErrorKind	IsDirectory	KAIN-ISDIRECTORY-XXXX	fs
Other	crates/fs/src/error.rs	33	ErrorKind	DirectoryNotEmpty	KAIN-DIRECTORYNOTEMPTY-XXXX	fs
Other	crates/fs/src/error.rs	34	ErrorKind	CrossDevice	KAIN-CROSSDEVICE-XXXX	fs
Other	crates/fs/src/error.rs	35	ErrorKind	Interrupted	KAIN-INTERRUPTED-XXXX	fs
Other	crates/fs/src/error.rs	36	ErrorKind	Unsupported	KAIN-UNSUPPORTED-XXXX	fs
Other	crates/fs/src/error.rs	37	ErrorKind	GlobPattern	KAIN-GLOBPATTERN-XXXX	fs
Other	crates/fs/src/error.rs	38	ErrorKind	GlobRead	KAIN-GLOBREAD-XXXX	fs
Other	crates/fs/src/error.rs	39	ErrorKind	Other	KAIN-OTHER-XXXX	fs
Other	crates/fs/src/error.rs	83	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	fs
Other	crates/fs/src/error.rs	84	ErrorKind	PermissionDenied	KAIN-PERMISSIONDENIED-XXXX	fs
Other	crates/fs/src/error.rs	84	ErrorKind	AccessDenied	KAIN-ACCESSDENIED-XXXX	fs
Other	crates/fs/src/error.rs	85	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/error.rs	86	ErrorKind	InvalidInput	KAIN-INVALIDINPUT-XXXX	fs
Other	crates/fs/src/error.rs	86	ErrorKind	InvalidData	KAIN-INVALIDDATA-XXXX	fs
Other	crates/fs/src/error.rs	87	ErrorKind	NotADirectory	KAIN-NOTADIRECTORY-XXXX	fs
Other	crates/fs/src/error.rs	88	ErrorKind	IsADirectory	KAIN-ISADIRECTORY-XXXX	fs
Other	crates/fs/src/error.rs	88	ErrorKind	IsDirectory	KAIN-ISDIRECTORY-XXXX	fs
Other	crates/fs/src/error.rs	89	ErrorKind	DirectoryNotEmpty	KAIN-DIRECTORYNOTEMPTY-XXXX	fs
Other	crates/fs/src/error.rs	90	ErrorKind	CrossesDevices	KAIN-CROSSESDEVICES-XXXX	fs
Other	crates/fs/src/error.rs	90	ErrorKind	CrossDevice	KAIN-CROSSDEVICE-XXXX	fs
Other	crates/fs/src/error.rs	91	ErrorKind	Interrupted	KAIN-INTERRUPTED-XXXX	fs
Other	crates/fs/src/error.rs	92	ErrorKind	Unsupported	KAIN-UNSUPPORTED-XXXX	fs
Other	crates/fs/src/error.rs	93	ErrorKind	Other	KAIN-OTHER-XXXX	fs
Other	crates/fs/src/ops.rs	197	ErrorKind	GlobPattern	KAIN-GLOBPATTERN-XXXX	fs
Other	crates/fs/src/ops.rs	208	ErrorKind	GlobRead	KAIN-GLOBREAD-XXXX	fs
Other	crates/fs/src/ops.rs	236	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/ops.rs	243	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/ops.rs	254	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/ops.rs	261	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/ops.rs	350	ErrorKind	AlreadyExists	KAIN-ALREADYEXISTS-XXXX	fs
Other	crates/fs/src/ops.rs	468	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	fs
Other	crates/fs/src/streaming.rs	44	ErrorKind	InvalidInput	KAIN-INVALIDINPUT-XXXX	fs
Other	crates/fs/src/transaction.rs	244	ErrorKind	NotFound	KAIN-NOTFOUND-XXXX	fs
Other	crates/repl/src/terminal.rs	129	ErrorKind	InvalidInput	KAIN-INVALIDINPUT-XXXX	repl
Other	crates/semantic/src/pack.rs	478	ErrorKind	Other	KAIN-OTHER-XXXX	semantic
Other	crates/ui/src/lib.rs	1658	ErrorKind	InvalidData	KAIN-INVALIDDATA-XXXX	ui
Other	crates/ui/src/lib.rs	1668	ErrorKind	InvalidData	KAIN-INVALIDDATA-XXXX	ui
Other	crates/ui/src/lib.rs	3836	ErrorKind	InvalidData	KAIN-INVALIDDATA-XXXX	ui
Parse	crates/core/src/parser.rs	353	DiagnosticCode	ParseGeneric	KAIN-PARSE-0001	core
Parse	crates/core/src/parser.rs	364	ErrorKind	Parse	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	384	ErrorKind	Parse	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	477	DiagnosticCode	ParseReservedIdentifier	KAIN-PARSE-0004	core
Parse	crates/core/src/parser.rs	795	parser_error	Expected import path segment, got {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1033	parser_error	Expected item (fn, patch, law, axiom, converge, world, entangle, orchestrate, pulse, resonate, shatter struct, struct, enum, actor, component, shader, material, trait, impl, mod, use, include, import, const, test), found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1178	parser_error	Expected attribute name, got {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1274	parser_error	Expected trait path before 'for' in impl block, found {:?}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1308	parser_error	Expected 'fn' in impl block (impl blocks can only contain function definitions), found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1392	parser_error	Expected C include target such as `nuklear`, `native/nuklear`, `\	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1402	parser_error	bare include form does not accept a version; use angle brackets: `include <foo.h> 1.0 as bar`	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1533	parser_error	expected version after include target	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1623	parser_error	Expected a system header path inside `include <...>`	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1735	parser_error	Unknown macro param kind	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1970	parser_error	axiom blocks may only declare one fallback	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	1978	parser_error	axiom blocks expect 'when', 'guarantee', or 'fallback'	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2008	parser_error	Unknown axiom predicate '{}'; expected target(...), arch(...), or capability(...)	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2059	parser_error	pulse duration expects an integer like 16ms, 250us, or 1s	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2099	parser_error	budget '{}' must be >= 0, got {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2107	parser_error	budget '{}' expects an integer literal	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2118	parser_error	unknown budget field '{}', expected alloc, lock, or io	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2216	parser_error	converge blocks may only declare one spec lane	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2230	parser_error	Expected 'spec', 'fast', or 'verify' inside converge block	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2242	parser_error	converge blocks require exactly one spec lane	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2248	parser_error	converge blocks require at least one fast lane	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2291	parser_error	Expected 'state' or 'surface' inside world block	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2349	parser_error	Expected converge selector 'target(\	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2366	parser_error	verify random(...) expects a non-negative integer sample count	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2420	DiagnosticCode	ParseInvalidWorldSurfaceKind	KAIN-PARSE-0006	core
Parse	crates/core/src/parser.rs	2456	parser_error	Expected entangle policy 'single_writer'	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2480	parser_error	Entangle endpoint must be a stable dotted lvalue path like World.state	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2499	parser_error	Resonate target must be a stable dotted lvalue path like World.state	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2534	parser_error	{label} expects a string or identifier	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2713	parser_error	Expected 'state' keyword after 'weak' in component (use 'weak state name: Type = value'), found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2755	parser_error	Unexpected identifier '{}' in component. Valid keywords: 'state', 'weak', 'pulse', 'resonate', 'render', or 'fn' for methods	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2767	parser_error	Unexpected token in component: {}. Expected 'state', 'weak', 'pulse', 'resonate', 'render', 'fn', or JSX element	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2783	parser_error	Component must have a render body (JSX element)	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2880	parser_error	Unexpected identifier in component: {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2903	parser_error	Unexpected token in component: {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	2918	parser_error	Component must have a render body	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3007	parser_error	Expected integer binding after '@' (e.g., '@0', '@1', '@2'), found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3055	parser_error	Shader '{}' declares workgroup({},{},{}) but explicit compute metadata declares [{},{},{}]	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3073	parser_error	Invalid explicit compute metadata in shader '{}': {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3433	parser_error	Unexpected identifier '{}' in actor. Valid keywords: 'state', 'var', 'fn', or 'on' for message handlers	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3442	parser_error	Expected 'state', 'var', 'fn', or 'on' in actor definition, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3525	parser_error	Expected 'material' keyword after @material_graph attribute, found identifier '{}'	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3535	parser_error	Expected 'material' keyword after @material_graph attribute, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3602	parser_error	Unexpected identifier '{}' in material graph body. Valid keywords: 'input' (for parameters), 'let' (for intermediate values), or 'output' (for material properties like base_color, roughness)	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3624	parser_error	Expected 'input', 'let', or 'output' in material graph body, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3657	parser_error	Expected 'fn' keyword after @material_function	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3731	parser_error	Expected 'let' or 'return' in material function body	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3749	parser_error	Material function must have a 'return' statement	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3771	parser_error	Expected 'graph' keyword after @graph_editor attribute, found identifier '{}'. Usage: @graph_editor\ngraph MyGraph:	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3781	parser_error	Expected 'graph' keyword after @graph_editor attribute, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3818	parser_error	Expected @node_type or @schema attribute in graph editor body, found {}. Graph editors must define node types with @node_type and optionally a @schema	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3849	parser_error	Expected 'node' keyword after @node_type	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3856	parser_error	Expected 'node' keyword after @node_type	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	3915	parser_error	Expected 'inputs', 'outputs', or 'properties'	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4053	parser_error	Expected 'schema' keyword after @schema	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4274	parser_error	Function header may only contain one where clause	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4300	parser_error	workgroup(...) is only legal on shader compute, mesh, or task headers	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4323	parser_error	Expected a positive integer literal for {label}, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4335	parser_error	{label} must be between 1 and {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4420	parser_error	Expected array size integer	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4657	parser_error	Unknown orchestrate stage kind `{runtime_name}`; expected kain, c, cpu, gpu, dispatch, converge, law, patch, world, python, rust, or node	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4721	parser_error	Unknown orchestrate residency `{name}`; expected host, shared, or device	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4733	parser_error	Unknown orchestrate transfer `{name}`; expected none, host_to_device, device_to_host, or shared_view	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4763	parser_error	Unknown orchestrate policy `{name}`; expected static, telemetry_prefer_gpu, telemetry_prefer_cpu, or telemetry_balance_latency	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4775	parser_error	Expected orchestrate graph metadata such as after, deps, residency, transfer, guarded by, fallback, requires, or policy	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4800	parser_error	Expected orchestrate selector 'target(\	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4868	parser_error	defer expects an expression payload in v1	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4886	parser_error	Expected compute key string after dispatch, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4931	parser_error	subgroup size must be greater than 0	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4974	parser_error	{}: value out of range for u32 (0..{})	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	4978	parser_error	expected integer literal for {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5311	parser_error	Send requires named arguments	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5335	parser_error	Send requires named arguments	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5345	parser_error	Expected method call after send (e.g., actor.message())	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5351	parser_error	Expected message call after send	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5407	parser_error	Unknown scoped ownership keyword	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5471	parser_error	Struct initialization with named arguments is not supported in KAIN. Found '{}(...)'.\n\                                      Use field-by-field assignment instead:\n\                                      \n\                                      Example:\n\                                        let	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5634	parser_error	Macro invocation only allowed on identifiers	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5710	parser_error	Unclosed '{' in f-string	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5796	parser_error	Struct literal syntax is not supported in KAIN. Found '{} {{ ... }}'.\n\                              Use field-by-field assignment instead:\n\                              \n\                              Example:\n\                                let obj = {}()\n\                                ob	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	5970	parser_error	Spawn requires named arguments	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	6102	parser_error	Unexpected token: {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	6138	parser_error	Struct update syntax only supports one '..base' expression	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	6147	parser_error	Struct update syntax requires an expression after '..'	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7020	parser_error	Expected if expression after else	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7151	parser_error	Expected pattern (identifier, integer, string, tuple, or array), found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7209	parser_error	Expected attribute value	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7372	parser_error	Unexpected token in JSX child: {}. Use strings or {{}} for text.	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7408	parser_error	Expected closing tag </{}>, found </{}>	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7433	parser_error	Expected JSX tag name, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7470	parser_error	Expected JSX attribute name, found {}	KAIN-PARSE-XXXX	core
Parse	crates/core/src/parser.rs	7694	rich_parser_error_with_code	{} is a reserved keyword and cannot be used as an identifier.	KAIN-PARSE-0004	core
Parse	crates/core/src/parser.rs	7695	DiagnosticCode	ParseReservedIdentifier	KAIN-PARSE-0004	core
